CODIGO_LOJA;SKU;QTDE_TOTAL
176703;A0182005240004;30
18440;A0182005240004;30
188083;A0182005240004;30
190383;A0182005240004;30
190403;A0182005240004;30
19193;A0182005240004;30
20917;A0182005240004;30
29637;A0182005240004;30
29638;A0182005240004;30
300094;A0182005240004;30
300186;A0182005240004;30
300935;A0182005240004;30
300936;A0182005240004;30
301023;A0182005240004;30
301180;A0182005240004;30
301181;A0182005240004;30
301182;A0182005240004;30
301763;A0182005240004;30
43637;A0182005240004;30
46677;A0182005240004;30
47137;A0182005240004;30
47157;A0182005240004;30
47177;A0182005240004;30
53518;A0182005240004;30
54658;A0182005240004;30
54981;A0182005240004;30
59458;A0182005240004;30
60318;A0182005240004;30
61498;A0182005240004;30
61499;A0182005240004;30
66299;A0182005240004;30
78798;A0182005240004;30
ELDORADO;A0182005240004;30
10067;A0182005260001;30
10122;A0182005260001;30
10225;A0182005260001;30
10397;A0182005260001;30
12792;A0182005260001;30
14148;A0182005260001;30
141682;A0182005260001;30
151742;A0182005260001;30
165122;A0182005260001;30
165142;A0182005260001;30
165163;A0182005260001;30
165182;A0182005260001;30
165183;A0182005260001;30
165184;A0182005260001;30
165282;A0182005260001;30
16763;A0182005260001;30
16875;A0182005260001;30
169542;A0182005260001;30
170422;A0182005260001;30
17270;A0182005260001;30
17511;A0182005260001;30
176703;A0182005260001;30
18440;A0182005260001;30
188083;A0182005260001;30
190383;A0182005260001;30
190403;A0182005260001;30
19193;A0182005260001;30
20917;A0182005260001;30
29637;A0182005260001;30
29638;A0182005260001;30
300094;A0182005260001;30
300186;A0182005260001;30
300935;A0182005260001;30
300936;A0182005260001;30
301023;A0182005260001;30
301180;A0182005260001;30
301181;A0182005260001;30
301182;A0182005260001;30
301763;A0182005260001;30
43637;A0182005260001;30
46677;A0182005260001;30
47137;A0182005260001;30
47157;A0182005260001;30
47177;A0182005260001;30
53518;A0182005260001;30
54658;A0182005260001;30
54981;A0182005260001;30
59458;A0182005260001;30
60318;A0182005260001;30
61498;A0182005260001;30
61499;A0182005260001;30
66299;A0182005260001;30
78798;A0182005260001;30
ELDORADO;A0182005260001;30
10067;A0182005280002;30
10122;A0182005280002;30
10225;A0182005280002;30
10397;A0182005280002;30
12792;A0182005280002;30
14148;A0182005280002;30
141682;A0182005280002;30
151742;A0182005280002;30
165122;A0182005280002;30
165142;A0182005280002;30
165163;A0182005280002;30
165182;A0182005280002;30
165183;A0182005280002;30
165184;A0182005280002;30
165282;A0182005280002;30
16763;A0182005280002;30
16875;A0182005280002;30
169542;A0182005280002;30
170422;A0182005280002;30
17270;A0182005280002;30
17511;A0182005280002;30
176703;A0182005280002;30
18440;A0182005280002;30
188083;A0182005280002;30
190383;A0182005280002;30
190403;A0182005280002;30
19193;A0182005280002;30
20917;A0182005280002;30
29637;A0182005280002;30
29638;A0182005280002;30
300094;A0182005280002;30
300186;A0182005280002;30
300935;A0182005280002;30
300936;A0182005280002;30
301023;A0182005280002;30
301180;A0182005280002;30
301181;A0182005280002;30
301182;A0182005280002;30
301763;A0182005280002;30
43637;A0182005280002;30
46677;A0182005280002;30
47137;A0182005280002;30
47157;A0182005280002;30
47177;A0182005280002;30
53518;A0182005280002;30
54658;A0182005280002;30
54981;A0182005280002;30
59458;A0182005280002;30
60318;A0182005280002;30
61498;A0182005280002;30
61499;A0182005280002;30
66299;A0182005280002;30
78798;A0182005280002;30
ELDORADO;A0182005280002;30
10067;A0182005280003;30
10122;A0182005280003;30
10225;A0182005280003;30
10397;A0182005280003;30
12792;A0182005280003;30
14148;A0182005280003;30
141682;A0182005280003;30
151742;A0182005280003;30
165122;A0182005280003;30
165142;A0182005280003;30
165163;A0182005280003;30
165182;A0182005280003;30
165183;A0182005280003;30
165184;A0182005280003;30
165282;A0182005280003;30
16763;A0182005280003;30
16875;A0182005280003;30
169542;A0182005280003;30
170422;A0182005280003;30
17270;A0182005280003;30
17511;A0182005280003;30
176703;A0182005280003;30
18440;A0182005280003;30
188083;A0182005280003;30
190383;A0182005280003;30
190403;A0182005280003;30
19193;A0182005280003;30
20917;A0182005280003;30
29637;A0182005280003;30
29638;A0182005280003;30
300094;A0182005280003;30
300186;A0182005280003;30
300935;A0182005280003;30
300936;A0182005280003;30
301023;A0182005280003;30
301180;A0182005280003;30
301181;A0182005280003;30
301182;A0182005280003;30
301763;A0182005280003;30
43637;A0182005280003;30
46677;A0182005280003;30
47137;A0182005280003;30
47157;A0182005280003;30
47177;A0182005280003;30
53518;A0182005280003;30
54658;A0182005280003;30
54981;A0182005280003;30
59458;A0182005280003;30
60318;A0182005280003;30
61498;A0182005280003;30
61499;A0182005280003;30
66299;A0182005280003;30
78798;A0182005280003;30
ELDORADO;A0182005280003;30
10067;A0182005290002;30
10122;A0182005290002;30
10225;A0182005290002;30
10397;A0182005290002;30
12792;A0182005290002;30
14148;A0182005290002;30
141682;A0182005290002;30
151742;A0182005290002;30
165122;A0182005290002;30
165142;A0182005290002;30
165163;A0182005290002;30
165182;A0182005290002;30
165183;A0182005290002;30
165184;A0182005290002;30
165282;A0182005290002;30
16763;A0182005290002;30
16875;A0182005290002;30
169542;A0182005290002;30
170422;A0182005290002;30
17270;A0182005290002;30
17511;A0182005290002;30
176703;A0182005290002;30
18440;A0182005290002;30
188083;A0182005290002;30
190383;A0182005290002;30
190403;A0182005290002;30
19193;A0182005290002;30
20917;A0182005290002;30
29637;A0182005290002;30
29638;A0182005290002;30
300094;A0182005290002;30
300186;A0182005290002;30
300935;A0182005290002;30
300936;A0182005290002;30
301023;A0182005290002;30
301180;A0182005290002;30
301181;A0182005290002;30
301182;A0182005290002;30
301763;A0182005290002;30
43637;A0182005290002;30
46677;A0182005290002;30
47137;A0182005290002;30
47157;A0182005290002;30
47177;A0182005290002;30
53518;A0182005290002;30
54658;A0182005290002;30
54981;A0182005290002;30
59458;A0182005290002;30
60318;A0182005290002;30
61498;A0182005290002;30
61499;A0182005290002;30
66299;A0182005290002;30
78798;A0182005290002;30
ELDORADO;A0182005290002;30
10067;A0182005290003;30
10122;A0182005290003;30
10225;A0182005290003;30
10397;A0182005290003;30
12792;A0182005290003;30
14148;A0182005290003;30
141682;A0182005290003;30
151742;A0182005290003;30
165122;A0182005290003;30
165142;A0182005290003;30
165163;A0182005290003;30
165182;A0182005290003;30
165183;A0182005290003;30
165184;A0182005290003;30
165282;A0182005290003;30
16763;A0182005290003;30
16875;A0182005290003;30
169542;A0182005290003;30
170422;A0182005290003;30
17270;A0182005290003;30
17511;A0182005290003;30
176703;A0182005290003;30
18440;A0182005290003;30
188083;A0182005290003;30
190383;A0182005290003;30
190403;A0182005290003;30
19193;A0182005290003;30
20917;A0182005290003;30
29637;A0182005290003;30
29638;A0182005290003;30
300094;A0182005290003;30
300186;A0182005290003;30
300935;A0182005290003;30
300936;A0182005290003;30
301023;A0182005290003;30
301180;A0182005290003;30
301181;A0182005290003;30
301182;A0182005290003;30
301763;A0182005290003;30
43637;A0182005290003;30
46677;A0182005290003;30
47137;A0182005290003;30
47157;A0182005290003;30
47177;A0182005290003;30
53518;A0182005290003;30
54658;A0182005290003;30
54981;A0182005290003;30
59458;A0182005290003;30
60318;A0182005290003;30
61498;A0182005290003;30
61499;A0182005290003;30
66299;A0182005290003;30
78798;A0182005290003;30
ELDORADO;A0182005290003;30
10067;A0182005310001;30
10122;A0182005310001;30
10225;A0182005310001;30
10397;A0182005310001;30
12792;A0182005310001;30
14148;A0182005310001;30
141682;A0182005310001;30
151742;A0182005310001;30
165122;A0182005310001;30
165142;A0182005310001;30
165163;A0182005310001;30
165182;A0182005310001;30
165183;A0182005310001;30
165184;A0182005310001;30
165282;A0182005310001;30
16763;A0182005310001;30
16875;A0182005310001;30
169542;A0182005310001;30
170422;A0182005310001;30
17270;A0182005310001;30
17511;A0182005310001;30
176703;A0182005310001;30
18440;A0182005310001;30
188083;A0182005310001;30
190383;A0182005310001;30
190403;A0182005310001;30
19193;A0182005310001;30
20917;A0182005310001;30
29637;A0182005310001;30
29638;A0182005310001;30
300094;A0182005310001;30
300186;A0182005310001;30
300935;A0182005310001;30
300936;A0182005310001;30
301023;A0182005310001;30
301180;A0182005310001;30
301181;A0182005310001;30
301182;A0182005310001;30
301763;A0182005310001;30
43637;A0182005310001;30
46677;A0182005310001;30
47137;A0182005310001;30
47157;A0182005310001;30
47177;A0182005310001;30
53518;A0182005310001;30
54658;A0182005310001;30
54981;A0182005310001;30
59458;A0182005310001;30
60318;A0182005310001;30
61498;A0182005310001;30
61499;A0182005310001;30
66299;A0182005310001;30
78798;A0182005310001;30
ELDORADO;A0182005310001;30
10067;A0182005310002;30
10122;A0182005310002;30
10225;A0182005310002;30
10397;A0182005310002;30
12792;A0182005310002;30
14148;A0182005310002;30
141682;A0182005310002;30
151742;A0182005310002;30
165122;A0182005310002;30
165142;A0182005310002;30
165163;A0182005310002;30
165182;A0182005310002;30
165183;A0182005310002;30
165184;A0182005310002;30
165282;A0182005310002;30
16763;A0182005310002;30
16875;A0182005310002;30
169542;A0182005310002;30
170422;A0182005310002;30
17270;A0182005310002;30
17511;A0182005310002;30
176703;A0182005310002;30
18440;A0182005310002;30
188083;A0182005310002;30
190383;A0182005310002;30
190403;A0182005310002;30
19193;A0182005310002;30
20917;A0182005310002;30
29637;A0182005310002;30
29638;A0182005310002;30
300094;A0182005310002;30
300186;A0182005310002;30
300935;A0182005310002;30
300936;A0182005310002;30
301023;A0182005310002;30
301180;A0182005310002;30
301181;A0182005310002;30
301182;A0182005310002;30
301763;A0182005310002;30
43637;A0182005310002;30
46677;A0182005310002;30
47137;A0182005310002;30
47157;A0182005310002;30
47177;A0182005310002;30
53518;A0182005310002;30
54658;A0182005310002;30
54981;A0182005310002;30
59458;A0182005310002;30
60318;A0182005310002;30
61498;A0182005310002;30
61499;A0182005310002;30
66299;A0182005310002;30
78798;A0182005310002;30
ELDORADO;A0182005310002;30
10067;A0182005330001;30
10122;A0182005330001;30
10225;A0182005330001;30
10397;A0182005330001;30
12792;A0182005330001;30
14148;A0182005330001;30
141682;A0182005330001;30
151742;A0182005330001;30
165122;A0182005330001;30
165142;A0182005330001;30
165163;A0182005330001;30
165182;A0182005330001;30
165183;A0182005330001;30
165184;A0182005330001;30
165282;A0182005330001;30
16763;A0182005330001;30
16875;A0182005330001;30
169542;A0182005330001;30
170422;A0182005330001;30
17270;A0182005330001;30
17511;A0182005330001;30
176703;A0182005330001;30
18440;A0182005330001;30
188083;A0182005330001;30
190383;A0182005330001;30
190403;A0182005330001;30
19193;A0182005330001;30
20917;A0182005330001;30
29637;A0182005330001;30
29638;A0182005330001;30
300094;A0182005330001;30
300186;A0182005330001;30
300935;A0182005330001;30
300936;A0182005330001;30
301023;A0182005330001;30
301180;A0182005330001;30
301181;A0182005330001;30
301182;A0182005330001;30
301763;A0182005330001;30
43637;A0182005330001;30
46677;A0182005330001;30
47137;A0182005330001;30
47157;A0182005330001;30
47177;A0182005330001;30
53518;A0182005330001;30
54658;A0182005330001;30
54981;A0182005330001;30
59458;A0182005330001;30
60318;A0182005330001;30
61498;A0182005330001;30
61499;A0182005330001;30
66299;A0182005330001;30
78798;A0182005330001;30
ELDORADO;A0182005330001;30
10067;A0182005340001;30
10122;A0182005340001;30
10225;A0182005340001;30
10397;A0182005340001;30
12792;A0182005340001;30
14148;A0182005340001;30
141682;A0182005340001;30
151742;A0182005340001;30
165122;A0182005340001;30
165142;A0182005340001;30
165163;A0182005340001;30
165182;A0182005340001;30
165183;A0182005340001;30
165184;A0182005340001;30
165282;A0182005340001;30
16763;A0182005340001;30
16875;A0182005340001;30
169542;A0182005340001;30
170422;A0182005340001;30
17270;A0182005340001;30
17511;A0182005340001;30
176703;A0182005340001;30
18440;A0182005340001;30
188083;A0182005340001;30
190383;A0182005340001;30
190403;A0182005340001;30
19193;A0182005340001;30
20917;A0182005340001;30
29637;A0182005340001;30
29638;A0182005340001;30
300094;A0182005340001;30
300186;A0182005340001;30
300935;A0182005340001;30
300936;A0182005340001;30
301023;A0182005340001;30
301180;A0182005340001;30
301181;A0182005340001;30
301182;A0182005340001;30
301763;A0182005340001;30
43637;A0182005340001;30
46677;A0182005340001;30
47137;A0182005340001;30
47157;A0182005340001;30
47177;A0182005340001;30
53518;A0182005340001;30
54658;A0182005340001;30
54981;A0182005340001;30
59458;A0182005340001;30
60318;A0182005340001;30
61498;A0182005340001;30
61499;A0182005340001;30
66299;A0182005340001;30
78798;A0182005340001;30
ELDORADO;A0182005340001;30
10067;A0182005340002;30
10122;A0182005340002;30
10225;A0182005340002;30
10397;A0182005340002;30
12792;A0182005340002;30
14148;A0182005340002;30
141682;A0182005340002;30
151742;A0182005340002;30
165122;A0182005340002;30
165142;A0182005340002;30
165163;A0182005340002;30
165182;A0182005340002;30
165183;A0182005340002;30
165184;A0182005340002;30
165282;A0182005340002;30
16763;A0182005340002;30
16875;A0182005340002;30
169542;A0182005340002;30
170422;A0182005340002;30
17270;A0182005340002;30
17511;A0182005340002;30
176703;A0182005340002;30
18440;A0182005340002;30
188083;A0182005340002;30
190383;A0182005340002;30
190403;A0182005340002;30
19193;A0182005340002;30
20917;A0182005340002;30
29637;A0182005340002;30
29638;A0182005340002;30
300094;A0182005340002;30
300186;A0182005340002;30
300935;A0182005340002;30
300936;A0182005340002;30
301023;A0182005340002;30
301180;A0182005340002;30
301181;A0182005340002;30
301182;A0182005340002;30
301763;A0182005340002;30
43637;A0182005340002;30
46677;A0182005340002;30
47137;A0182005340002;30
47157;A0182005340002;30
47177;A0182005340002;30
53518;A0182005340002;30
54658;A0182005340002;30
54981;A0182005340002;30
59458;A0182005340002;30
60318;A0182005340002;30
61498;A0182005340002;30
61499;A0182005340002;30
66299;A0182005340002;30
78798;A0182005340002;30
ELDORADO;A0182005340002;30
10067;A0182005390002;30
10122;A0182005390002;30
10225;A0182005390002;30
10397;A0182005390002;30
12792;A0182005390002;30
14148;A0182005390002;30
141682;A0182005390002;30
151742;A0182005390002;30
165122;A0182005390002;30
165142;A0182005390002;30
165163;A0182005390002;30
165182;A0182005390002;30
165183;A0182005390002;30
165184;A0182005390002;30
165282;A0182005390002;30
16763;A0182005390002;30
16875;A0182005390002;30
169542;A0182005390002;30
170422;A0182005390002;30
17270;A0182005390002;30
17511;A0182005390002;30
176703;A0182005390002;30
18440;A0182005390002;30
188083;A0182005390002;30
190383;A0182005390002;30
190403;A0182005390002;30
19193;A0182005390002;30
20917;A0182005390002;30
29637;A0182005390002;30
29638;A0182005390002;30
300094;A0182005390002;30
300186;A0182005390002;30
300935;A0182005390002;30
300936;A0182005390002;30
301023;A0182005390002;30
301180;A0182005390002;30
301181;A0182005390002;30
301182;A0182005390002;30
301763;A0182005390002;30
43637;A0182005390002;30
46677;A0182005390002;30
47137;A0182005390002;30
47157;A0182005390002;30
47177;A0182005390002;30
53518;A0182005390002;30
54658;A0182005390002;30
54981;A0182005390002;30
59458;A0182005390002;30
60318;A0182005390002;30
61498;A0182005390002;30
61499;A0182005390002;30
66299;A0182005390002;30
78798;A0182005390002;30
ELDORADO;A0182005390002;30
10067;A0182005400001;30
10122;A0182005400001;30
10225;A0182005400001;30
10397;A0182005400001;30
12792;A0182005400001;30
14148;A0182005400001;30
141682;A0182005400001;30
151742;A0182005400001;30
165122;A0182005400001;30
165142;A0182005400001;30
165163;A0182005400001;30
165182;A0182005400001;30
165183;A0182005400001;30
165184;A0182005400001;30
165282;A0182005400001;30
16763;A0182005400001;30
16875;A0182005400001;30
169542;A0182005400001;30
170422;A0182005400001;30
17270;A0182005400001;30
17511;A0182005400001;30
176703;A0182005400001;30
18440;A0182005400001;30
188083;A0182005400001;30
190383;A0182005400001;30
190403;A0182005400001;30
19193;A0182005400001;30
20917;A0182005400001;30
29637;A0182005400001;30
29638;A0182005400001;30
300094;A0182005400001;30
300186;A0182005400001;30
300935;A0182005400001;30
300936;A0182005400001;30
301023;A0182005400001;30
301180;A0182005400001;30
301181;A0182005400001;30
301182;A0182005400001;30
301763;A0182005400001;30
43637;A0182005400001;30
46677;A0182005400001;30
47137;A0182005400001;30
47157;A0182005400001;30
47177;A0182005400001;30
53518;A0182005400001;30
54658;A0182005400001;30
54981;A0182005400001;30
59458;A0182005400001;30
60318;A0182005400001;30
61498;A0182005400001;30
61499;A0182005400001;30
66299;A0182005400001;30
78798;A0182005400001;30
ELDORADO;A0182005400001;30
